dataset_id,split_id,scenario_id,severity,model_id,protocol,metric,oracle_labels,claim_scope,operational_ranking_eligible,mean,std,ci_lower,ci_upper,n_runs,n_training_seeds,n_graph_seeds,n_seed_cells,ci_method,source
yelpchi,s0,camouflage_feature_oracle,0.15,mlp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.3612137698106763,0.04162051790876593,0.31372792028872215,0.39501358261351843,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,camouflage_feature_oracle,0.3,mlp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.31697205988075333,0.03519479217801002,0.2760175284015598,0.34607892884802166,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,camouflage_feature_oracle,0.0,sage,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.42708999760200883,0.013371437924881189,0.4117790575340485,0.4364707756825262,3,3,1,3,crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,camouflage_feature_oracle,0.15,sage,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.38522501241651613,0.012927688642464614,0.37141845314721594,0.3996874118898431,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,camouflage_feature_oracle,0.3,sage,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.3351581222076212,0.011650605268629138,0.3221320020701485,0.3476513998518341,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,camouflage_feature_oracle,0.0,pmp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.5677252637869848,0.013443553198234745,0.5522038320561967,0.5756933208292596,3,3,1,3,crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,camouflage_feature_oracle,0.15,pmp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.5126851280227783,0.010809321268421625,0.5013882505428181,0.5247760960983493,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,camouflage_feature_oracle,0.3,pmp,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.4471068248245944,0.011605336250698652,0.4343474305967725,0.4597248168832067,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,camouflage_feature_oracle,0.0,secgfd,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.47551589125343435,0.000568780563377165,0.4751036963121557,0.4761648011302502,3,3,1,3,crossed_training_graph_seed_bootstrap,clean
yelpchi,s0,camouflage_feature_oracle,0.15,secgfd,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.42965147665146547,0.008126139685612469,0.4213877999335594,0.4374896108359881,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,camouflage_feature_oracle,0.3,secgfd,train_clean_eval_all,average_precision,True,oracle_shift_sensitivity_diagnostic,False,0.3732428030586242,0.004645007695119153,0.3684636661072469,0.3779717309599602,6,3,2,6,crossed_training_graph_seed_bootstrap,scenario
yelpchi,s0,camouflage_feature_oracle,0.0,mlp,train_clean_eval_all,f1_macro,True,oracle_shift_sensitivity_diagnostic,False,0.6531843309265226,0.023559940421078222,0.6259796960386661,0.6668275520202774,3,3,1,3,crossed_training_graph_seed_bootstrap,clean
