dataset_id,split_id,scenario_id,model_id,protocol,metric,oracle_labels,claim_scope,operational_ranking_eligible,robustness_auc_mean,robustness_auc_std,robustness_auc_ci_lower,robustness_auc_ci_upper,robustness_avg_metric_mean,robustness_avg_metric_std,robustness_avg_metric_ci_lower,robustness_avg_metric_ci_upper,min_n_runs_per_severity,n_paired_seed_cells,n_training_seeds,n_graph_seeds,ci_method
yelpchi,s0,heterophily_rewire_nonoracle,sage,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.22076978944113426,0.01943197427285135,0.19710859127992109,0.23708767501712144,0.7358992981371143,0.06477324757617114,0.657028637599737,0.7902922500570714,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,heterophily_rewire_nonoracle,pmp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.251734943130065,0.0012981590796697189,0.25066629783806876,0.25297048965491875,0.8391164771002168,0.00432719693223238,0.8355543261268958,0.843234965516396,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,heterophily_rewire_nonoracle,secgfd,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.2446616730559216,0.0024355310166498246,0.24259006361560864,0.2471347587530832,0.8155389101864055,0.008118436722166068,0.8086335453853621,0.823782529176944,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,heterophily_rewire_nonoracle,mlp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.11981393765084285,0.01467344952346291,0.10087472831431187,0.12962619874661327,0.39937979216947617,0.04891149841154304,0.3362490943810395,0.43208732915537756,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,heterophily_rewire_nonoracle,sage,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.10617572455884576,0.023960205198278104,0.07798638587636834,0.12770330878319425,0.35391908186281923,0.07986735066092701,0.2599546195878945,0.4256776959439808,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,heterophily_rewire_nonoracle,pmp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.1600335451676375,0.0050310524418074815,0.15522155289466139,0.1652500339902495,0.5334451505587916,0.01677017480602493,0.517405176315538,0.5508334466341651,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,heterophily_rewire_nonoracle,secgfd,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.1426824354745385,0.004381936950693447,0.1388437222448828,0.14689652952434895,0.47560811824846166,0.014606456502311481,0.4628124074829428,0.4896550984144965,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,heterophily_rewire_nonoracle,mlp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.19595529927795677,0.006321795399285108,0.18779390881159982,0.20004826560608316,0.6531843309265226,0.02107265133095037,0.625979696038666,0.6668275520202772,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,heterophily_rewire_nonoracle,sage,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.18921864289281584,0.012189992685369215,0.17486566137269144,0.20009717199981528,0.6307288096427194,0.04063330895123072,0.5828855379089715,0.6669905733327176,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,heterophily_rewire_nonoracle,pmp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.2127802466797992,0.0012583482477975876,0.2117051521203134,0.21410482301771241,0.7092674889326641,0.0041944941593253186,0.7056838404010447,0.7136827433923747,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,heterophily_rewire_nonoracle,secgfd,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.20743094213788346,0.0027374153953244646,0.20528965397962862,0.2105900832722585,0.6914364737929449,0.009124717984414867,0.6842988465987623,0.7019669442408617,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_feature_oracle,mlp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.22193070614554686,0.0057624365448577086,0.21479615840318475,0.22699594734363374,0.7397690204851562,0.019208121816192365,0.7159871946772824,0.7566531578121126,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_feature_oracle,sage,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.21995938188025363,0.014974184108886863,0.20131627249177178,0.228276319727208,0.7331979396008453,0.049913947029622874,0.6710542416392394,0.7609210657573601,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_feature_oracle,pmp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.24097742050704787,0.00231120905446646,0.23807080826651814,0.24315526716106992,0.8032580683568263,0.0077040301815548716,0.7935693608883937,0.8105175572035664,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_feature_oracle,secgfd,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.2327657395537813,0.00295706438451939,0.22995940102515186,0.23586845897134578,0.7758857985126043,0.009856881281731277,0.7665313367505062,0.7862281965711526,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_feature_oracle,mlp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.10759759268159012,0.010567915467287366,0.09506187189527704,0.11609300617626905,0.3586586422719671,0.0352263848909579,0.31687290631759013,0.3869766872542302,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_feature_oracle,sage,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.10877554116186339,0.01866903844886122,0.08525436352442327,0.11899255766115491,0.36258513720621127,0.06223012816287074,0.2841812117480776,0.39664185887051645,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_feature_oracle,pmp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.14885662345226192,0.0036664221541745255,0.14421058190638977,0.15254500359218257,0.49618874484087305,0.012221407180581753,0.48070193968796593,0.5084833453072751,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_feature_oracle,secgfd,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.12852752167983553,0.004264754861264842,0.12411145767445803,0.13272416012115362,0.42842507226611853,0.014215849537549475,0.41370485891486014,0.44241386707051206,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_feature_oracle,mlp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.19040979480528422,0.00496787391414013,0.18462257415599345,0.19451096294285505,0.6346993160176142,0.01655957971380042,0.6154085805199782,0.6483698764761835,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_feature_oracle,sage,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.1908133658703756,0.010227128735249964,0.17799279215082067,0.19592775767859674,0.6360445529012521,0.03409042911749987,0.5933093071694023,0.6530925255953225,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_feature_oracle,pmp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.2079208692175498,0.0015005948602772694,0.2061321190013583,0.20957892234328698,0.6930695640584993,0.005001982867590904,0.6871070633378612,0.6985964078109567,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_feature_oracle,secgfd,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.20059021598314977,0.0027074765441325965,0.19835720693992287,0.20375808069173287,0.6686340532771659,0.009024921813775321,0.6611906897997428,0.6791936023057762,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,mlp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.23438119901680854,0.007723272590080766,0.22441138280973694,0.2394812069629834,0.7812706633893618,0.025744241966935883,0.7480379426991232,0.7982706898766113,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,sage,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.22524909045953093,0.016678885033924215,0.2043144796717982,0.23916897883244773,0.7508303015317698,0.055596283446414055,0.6810482655726607,0.7972299294414925,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,pmp,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.2540902283034174,0.001076971064701858,0.2528238769525295,0.2548388834442876,0.8469674276780578,0.0035899035490061866,0.8427462565084318,0.8494629448142921,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,secgfd,train_on_variant,roc_auc,True,oracle_privileged_training_diagnostic,False,0.24390085599192082,0.0005902648150083265,0.2432536735754719,0.24433544741442526,0.8130028533064028,0.0019675493833610884,0.8108455785849062,0.8144514913814175,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,mlp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.11981393765084285,0.01467344952346291,0.10087472831431187,0.12962619874661327,0.39937979216947617,0.04891149841154304,0.3362490943810395,0.43208732915537756,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,sage,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.11088419573220583,0.022357273050851636,0.08364068027578715,0.13123270610415425,0.3696139857740195,0.07452424350283877,0.2788022675859572,0.4374423536805141,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,pmp,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.16704338075824188,0.004176343008675733,0.16209685465292648,0.17115352396268904,0.5568112691941397,0.013921143362252432,0.5403228488430882,0.5705117465422967,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,secgfd,train_on_variant,average_precision,True,oracle_privileged_training_diagnostic,False,0.1412029563207519,0.0013332148590500673,0.1397390921591928,0.14272484708704958,0.470676521069173,0.004444049530166896,0.46579697386397617,0.47574949029016533,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,mlp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.19595529927795677,0.006321795399285108,0.18779390881159982,0.20004826560608316,0.6531843309265226,0.02107265133095037,0.625979696038666,0.6668275520202772,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,sage,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.19219394148746657,0.011739547584341162,0.17769993549842109,0.2024758205984781,0.6406464716248886,0.03913182528113721,0.5923331183280703,0.6749194019949271,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,pmp,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.2156432413276493,0.0012714951885459008,0.21423194164701895,0.21703121857021865,0.7188108044254978,0.004238317295153001,0.7141064721567298,0.7234373952340621,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,camouflage_relation_oracle,secgfd,train_on_variant,f1_macro,True,oracle_privileged_training_diagnostic,False,0.20666968029572672,0.0011337046739541838,0.20591673454065762,0.2078728012010677,0.6888989343190891,0.0037790155798472897,0.6863891151355254,0.6929093373368923,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,mlp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.15625413267787236,0.005148848393387175,0.14960758853982467,0.15965413797532227,0.7812706633893618,0.025744241966935883,0.7480379426991232,0.7982706898766113,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,sage,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.1437983579882305,0.012254208138187735,0.13096321657061388,0.15822511215635174,0.7189917899411525,0.06127104069093868,0.6548160828530692,0.7911255607817586,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,pmp,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.16848285214988812,0.0006332095476399525,0.16796316631947408,0.1693436276155683,0.8424142607494406,0.0031660477381997626,0.8398158315973706,0.8467181380778412,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,secgfd,train_on_variant,roc_auc,False,non_oracle_controlled_stress,True,0.16302161927656272,0.0013623274642896258,0.16192222989817845,0.16426922857600743,0.8151080963828137,0.006811637321448133,0.8096111494908923,0.8213461428800369,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,mlp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.07987595843389524,0.009782299682308614,0.0672498188762079,0.08641746583107553,0.39937979216947617,0.048911498411543054,0.3362490943810395,0.4320873291553777,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,sage,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.065815862775243,0.015868808792857507,0.05142184295633901,0.08563666663666164,0.329079313876215,0.0793440439642875,0.2571092147816951,0.4281833331833082,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,pmp,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.10815393101095568,0.0029717137099411106,0.10539885125934863,0.11209518174568199,0.5407696550547784,0.014858568549705539,0.5269942562967432,0.56047590872841,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,secgfd,train_on_variant,average_precision,False,non_oracle_controlled_stress,True,0.09487360779446008,0.0027842978563067376,0.09241379580891401,0.09753949763061774,0.47436803897230034,0.013921489281533686,0.46206897904457006,0.4876974881530886,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,mlp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.13063686618530457,0.004214530266190077,0.12519593920773323,0.13336551040405545,0.6531843309265226,0.02107265133095037,0.625979696038666,0.6668275520202772,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,sage,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.12360318830738644,0.007947097520294863,0.11606133010849051,0.13339559150792046,0.6180159415369322,0.03973548760147433,0.5803066505424526,0.6669779575396023,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,pmp,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.14233728653669098,0.0007421862990453419,0.14154684123914404,0.1432413267896334,0.711686432683455,0.0037109314952267084,0.7077342061957203,0.716206633948167,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
yelpchi,s0,noise_edges_uniform,secgfd,train_on_variant,f1_macro,False,non_oracle_controlled_stress,True,0.13830534732410107,0.0015614368715955941,0.13713202199063756,0.13994385381295682,0.6915267366205055,0.007807184357977966,0.6856601099531878,0.6997192690647841,3,6,3,2,paired_curve_crossed_training_graph_seed_bootstrap
